1458.199,393.928,656.077,158.721,45.000,6.000,5.000,
509.763,399.845,179.438,198.740,9.000,9.000,5.000,
1530.000,400.101,695.434,158.768,48.000,6.000,5.000,
594.814,407.186,219.600,198.970,12.000,9.000,5.000,
1600.712,406.373,734.666,158.901,51.000,6.000,5.000,
678.490,414.032,259.687,199.055,15.000,9.000,5.000,
761.033,420.503,299.430,198.902,18.000,9.000,5.000,
842.843,426.377,338.870,198.517,21.000,9.000,5.000,
924.746,432.538,378.798,198.287,24.000,9.000,5.000,
1004.530,438.721,418.585,198.197,27.000,9.000,5.000,
1082.100,444.931,458.300,198.148,30.000,9.000,5.000,
1158.108,451.455,497.999,198.452,33.000,9.000,5.000,
1233.699,457.570,537.531,198.529,36.000,9.000,5.000,
1309.178,463.603,577.065,198.567,39.000,9.000,5.000,
242.006,469.509,59.390,239.337,0.000,12.000,5.000,
1384.482,469.046,616.741,198.181,42.000,9.000,5.000,
332.751,475.726,99.681,239.082,3.000,12.000,5.000,
1458.323,474.781,656.387,198.173,45.000,9.000,5.000,
420.707,482.109,139.566,239.025,6.000,12.000,5.000,
1530.191,480.646,695.680,198.267,48.000,9.000,5.000,
507.019,488.084,179.506,238.813,9.000,12.000,5.000,
1601.140,486.572,735.027,198.539,51.000,9.000,5.000,
592.190,494.835,219.647,238.986,12.000,12.000,5.000,
676.206,501.209,259.745,239.111,15.000,12.000,5.000,
758.890,507.155,299.541,239.029,18.000,12.000,5.000,
841.023,512.451,339.048,238.641,21.000,12.000,5.000,
923.072,517.520,378.911,238.188,24.000,12.000,5.000,
1003.153,523.070,418.711,238.101,27.000,12.000,5.000,
1081.037,529.166,458.462,238.249,30.000,12.000,5.000,
1157.367,535.211,498.212,238.456,33.000,12.000,5.000,
1232.886,540.765,537.736,238.477,36.000,12.000,5.000,
1308.676,545.990,577.321,238.365,39.000,12.000,5.000,
1383.990,551.122,616.907,238.235,42.000,12.000,5.000,
238.690,560.570,59.519,279.262,0.000,15.000,5.000,
1458.139,556.231,656.569,238.106,45.000,12.000,5.000,
1530.504,561.543,695.973,238.115,48.000,12.000,5.000,
329.223,565.991,99.589,278.946,3.000,15.000,5.000,
1601.684,567.022,735.364,238.305,51.000,12.000,5.000,
417.723,571.713,139.620,278.849,6.000,15.000,5.000,
504.209,577.325,179.497,278.756,9.000,15.000,5.000,
589.652,582.896,219.587,278.752,12.000,15.000,5.000,
673.939,588.513,259.865,278.746,15.000,15.000,5.000,
757.000,593.961,299.724,278.687,18.000,15.000,5.000,
839.156,598.765,339.107,278.381,21.000,15.000,5.000,
921.250,603.500,378.986,278.054,24.000,15.000,5.000,
1001.823,608.483,418.965,277.927,27.000,15.000,5.000,
1080.010,613.537,458.731,277.827,30.000,15.000,5.000,
1156.648,619.010,498.497,278.016,33.000,15.000,5.000,
1232.406,624.389,538.027,278.196,36.000,15.000,5.000,
1308.056,629.007,577.522,278.025,39.000,15.000,5.000,
1383.875,633.714,617.221,277.898,42.000,15.000,5.000,
1458.000,638.401,656.815,277.772,45.000,15.000,5.000,
1530.525,642.946,696.153,277.667,48.000,15.000,5.000,
234.748,651.465,59.350,319.317,0.000,18.000,5.000,
1602.204,647.898,735.704,277.757,51.000,15.000,5.000,
326.205,656.119,99.719,318.961,3.000,18.000,5.000,
414.606,660.935,139.534,318.662,6.000,18.000,5.000,
501.433,665.785,179.457,318.504,9.000,18.000,5.000,
587.317,670.778,219.816,318.477,12.000,18.000,5.000,
671.690,675.716,259.973,318.450,15.000,18.000,5.000,
754.649,680.429,299.715,318.354,18.000,18.000,5.000,
837.275,684.770,339.285,317.951,21.000,18.000,5.000,
919.542,689.301,379.128,317.758,24.000,18.000,5.000,
1000.160,693.547,419.013,317.423,27.000,18.000,5.000,
1078.642,698.095,458.784,317.354,30.000,18.000,5.000,
1155.610,702.914,498.611,317.500,33.000,18.000,5.000,
1231.659,707.428,538.207,317.545,36.000,18.000,5.000,
1307.600,711.541,577.696,317.309,39.000,18.000,5.000,
1383.608,715.851,617.492,317.218,42.000,18.000,5.000,
1458.000,719.940,657.030,317.040,45.000,18.000,5.000,
1530.935,724.353,696.563,317.040,48.000,18.000,5.000,
1602.350,728.453,735.940,317.004,51.000,18.000,5.000,
230.772,742.252,59.347,358.925,0.000,21.000,5.000,
322.612,746.461,99.635,358.663,3.000,21.000,5.000,
411.543,750.852,139.575,358.536,6.000,21.000,5.000,
498.754,755.118,179.523,358.397,9.000,21.000,5.000,
584.657,759.425,219.829,358.375,12.000,21.000,5.000,
669.178,763.583,259.948,358.279,15.000,21.000,5.000,
752.682,767.775,299.892,358.202,18.000,21.000,5.000,
835.419,771.539,339.453,357.945,21.000,21.000,5.000,
917.968,775.399,379.354,357.624,24.000,21.000,5.000,
998.623,779.026,419.090,357.339,27.000,21.000,5.000,
1077.394,783.189,458.990,357.355,30.000,21.000,5.000,
1154.493,787.398,498.743,357.474,33.000,21.000,5.000,
1230.860,791.532,538.277,357.541,36.000,21.000,5.000,
1307.500,794.993,578.106,357.246,39.000,21.000,5.000,
1383.497,798.514,617.770,356.916,42.000,21.000,5.000,
1458.148,802.233,657.308,356.734,45.000,21.000,5.000,
1531.104,805.946,696.817,356.647,48.000,21.000,5.000,
1602.710,809.888,736.212,356.745,51.000,21.000,5.000,
227.030,834.521,59.298,398.868,0.000,24.000,5.000,
319.270,837.802,99.772,398.471,3.000,24.000,5.000,
408.418,841.415,139.591,398.263,6.000,24.000,5.000,
495.676,844.951,179.447,398.060,9.000,24.000,5.000,
581.947,848.723,219.750,398.055,12.000,24.000,5.000,
666.937,852.484,260.086,398.066,15.000,24.000,5.000,
750.204,855.978,299.788,397.858,18.000,24.000,5.000,
833.323,859.233,339.519,397.654,21.000,24.000,5.000,
916.074,862.432,379.406,397.400,24.000,24.000,5.000,
997.193,865.682,419.273,397.148,27.000,24.000,5.000,
1076.057,869.057,459.139,397.081,30.000,24.000,5.000,
1153.530,872.554,498.995,397.075,33.000,24.000,5.000,
1230.342,875.868,538.564,396.965,36.000,24.000,5.000,
1307.000,879.391,578.195,396.984,39.000,24.000,5.000,
1383.401,882.476,617.977,396.745,42.000,24.000,5.000,
1458.476,885.538,657.685,396.577,45.000,24.000,5.000,
1531.500,888.975,697.182,396.629,48.000,24.000,5.000,
1603.000,892.199,736.437,396.561,51.000,24.000,5.000,
223.338,927.062,59.419,438.743,0.000,27.000,5.000,
315.381,929.804,99.596,438.438,3.000,27.000,5.000,
405.242,932.419,139.595,438.059,6.000,27.000,5.000,
492.824,935.396,179.574,437.938,9.000,27.000,5.000,
579.288,938.639,219.843,437.917,12.000,27.000,5.000,
664.528,941.535,260.204,437.812,15.000,27.000,5.000,
748.182,944.371,299.917,437.651,18.000,27.000,5.000,
831.319,947.262,339.559,437.487,21.000,27.000,5.000,
914.391,949.840,379.484,437.175,24.000,27.000,5.000,
995.635,952.605,419.403,436.938,27.000,27.000,5.000,
1074.838,955.397,459.250,436.876,30.000,27.000,5.000,
1152.507,958.190,499.093,436.844,33.000,27.000,5.000,
1229.595,961.095,538.742,436.736,36.000,27.000,5.000,
1306.631,963.795,578.475,436.596,39.000,27.000,5.000,
1383.318,966.055,618.230,436.139,42.000,27.000,5.000,
1458.671,969.208,658.013,436.195,45.000,27.000,5.000,
1531.772,971.822,697.396,436.058,48.000,27.000,5.000,
1603.382,974.738,736.679,436.030,51.000,27.000,5.000,
214.369,143.691,62.002,95.645,0.000,0.000,10.000,
301.100,151.958,101.031,95.377,3.000,0.000,10.000,
385.795,160.231,139.836,95.322,6.000,0.000,10.000,
468.898,168.528,178.212,95.275,9.000,0.000,10.000,
551.611,176.473,217.309,95.156,12.000,0.000,10.000,
632.601,184.574,256.192,95.233,15.000,0.000,10.000,
712.704,192.374,294.953,95.207,18.000,0.000,10.000,
792.437,199.242,333.524,94.659,21.000,0.000,10.000,
871.491,206.163,371.993,94.208,24.000,0.000,10.000,
949.101,213.465,410.679,94.035,27.000,0.000,10.000,
1024.554,221.400,449.520,94.335,30.000,0.000,10.000,
210.959,229.346,61.993,134.070,0.000,3.000,10.000,
1097.734,229.066,487.922,94.622,33.000,0.000,10.000,
298.041,237.143,100.898,133.884,3.000,3.000,10.000,
1171.040,236.804,526.425,94.988,36.000,0.000,10.000,
383.214,245.113,139.792,133.904,6.000,3.000,10.000,
1244.835,243.634,564.945,94.824,39.000,0.000,10.000,
466.578,252.545,178.305,133.772,9.000,3.000,10.000,
1317.504,250.272,603.163,94.634,42.000,0.000,10.000,
549.229,260.243,217.350,133.766,12.000,3.000,10.000,
1388.722,257.011,641.567,94.518,45.000,0.000,10.000,
630.420,267.977,256.329,133.935,15.000,3.000,10.000,
1459.000,263.985,680.112,94.679,48.000,0.000,10.000,
710.813,275.231,295.121,133.818,18.000,3.000,10.000,
1528.589,270.380,718.453,94.476,51.000,0.000,10.000,
790.834,281.889,333.830,133.485,21.000,3.000,10.000,
869.857,287.816,372.180,132.911,24.000,3.000,10.000,
947.392,294.619,410.782,132.773,27.000,3.000,10.000,
1023.042,301.915,449.589,132.921,30.000,3.000,10.000,
1096.942,309.432,488.196,133.332,33.000,3.000,10.000,
207.469,316.456,61.955,173.098,0.000,6.000,10.000,
1170.214,316.350,526.644,133.454,36.000,3.000,10.000,
295.173,323.585,101.026,172.938,3.000,6.000,10.000,
1244.014,322.468,565.143,133.183,39.000,3.000,10.000,
380.269,330.605,139.739,172.783,6.000,6.000,10.000,
1317.347,328.650,603.621,133.018,42.000,3.000,10.000,
464.088,337.503,178.391,172.686,9.000,6.000,10.000,
1388.563,334.978,641.792,132.965,45.000,3.000,10.000,
1459.219,341.489,680.384,133.034,48.000,3.000,10.000,
546.692,344.884,217.402,172.811,12.000,6.000,10.000,
1528.638,347.815,718.680,133.058,51.000,3.000,10.000,
628.143,351.887,256.403,172.791,15.000,6.000,10.000,
708.721,358.290,295.210,172.594,18.000,6.000,10.000,
788.878,364.524,333.930,172.338,21.000,6.000,10.000,
868.122,370.439,372.426,171.975,24.000,6.000,10.000,
945.882,376.699,410.914,171.866,27.000,6.000,10.000,
1021.880,383.226,449.796,171.894,30.000,6.000,10.000,
1095.946,389.957,488.379,172.134,33.000,6.000,10.000,
1169.670,396.265,527.008,172.198,36.000,6.000,10.000,
203.925,403.363,61.958,211.728,0.000,9.000,10.000,
1243.426,402.235,565.441,172.091,39.000,6.000,10.000,
291.762,409.622,100.956,211.421,3.000,9.000,10.000,
1316.877,408.076,603.835,171.981,42.000,6.000,10.000,
377.458,415.955,139.793,211.184,6.000,9.000,10.000,
1388.804,413.727,642.278,171.794,45.000,6.000,10.000,
461.322,422.202,178.420,211.014,9.000,9.000,10.000,
1459.500,419.556,680.713,171.735,48.000,6.000,10.000,
544.320,429.066,217.513,211.168,12.000,9.000,10.000,
1528.758,425.504,719.029,171.832,51.000,6.000,10.000,
626.140,435.651,256.603,211.262,15.000,9.000,10.000,
706.597,441.601,295.350,211.093,18.000,9.000,10.000,
786.731,447.202,333.961,210.775,21.000,9.000,10.000,
866.520,452.490,372.673,210.415,24.000,9.000,10.000,
944.493,458.086,411.166,210.208,27.000,9.000,10.000,
1020.504,464.423,449.914,210.347,30.000,9.000,10.000,
1094.833,470.694,488.542,210.566,33.000,9.000,10.000,
1168.639,476.464,527.074,210.574,36.000,9.000,10.000,
1242.821,481.778,565.735,210.396,39.000,9.000,10.000,
200.525,490.448,62.066,250.453,0.000,12.000,10.000,
1316.801,486.870,604.301,210.117,42.000,9.000,10.000,
288.604,496.355,101.024,250.260,3.000,12.000,10.000,
1388.867,492.306,642.663,210.058,45.000,9.000,10.000,
374.326,502.217,139.687,250.142,6.000,12.000,10.000,
1459.384,498.089,680.884,210.214,48.000,9.000,10.000,
458.529,508.032,178.368,249.999,9.000,12.000,10.000,
1529.208,503.496,719.457,210.231,51.000,9.000,10.000,
541.756,514.117,217.532,249.988,12.000,12.000,10.000,
623.615,519.944,256.666,249.985,15.000,12.000,10.000,
704.297,525.487,295.332,249.839,18.000,12.000,10.000,
784.617,530.553,333.953,249.479,21.000,12.000,10.000,
864.737,535.704,372.805,249.125,24.000,12.000,10.000,
942.870,540.758,411.275,248.882,27.000,12.000,10.000,
1019.334,546.233,450.093,248.921,30.000,12.000,10.000,
1093.752,551.876,488.636,249.088,33.000,12.000,10.000,
1167.773,557.053,527.322,249.020,36.000,12.000,10.000,
1242.235,561.950,566.019,248.826,39.000,12.000,10.000,
1316.046,567.014,604.448,248.765,42.000,12.000,10.000,
1388.704,571.934,642.875,248.602,45.000,12.000,10.000,
196.960,578.565,62.013,289.646,0.000,15.000,10.000,
1459.551,576.923,681.200,248.625,48.000,12.000,10.000,
285.164,583.836,100.998,289.450,3.000,15.000,10.000,
1529.519,581.910,719.730,248.676,51.000,12.000,10.000,
371.328,589.141,139.778,289.313,6.000,15.000,10.000,
455.727,594.283,178.402,289.043,9.000,15.000,10.000,
539.208,599.739,217.610,289.058,12.000,15.000,10.000,
621.138,605.003,256.653,289.091,15.000,15.000,10.000,
702.160,609.927,295.488,288.960,18.000,15.000,10.000,
782.600,614.400,334.009,288.466,21.000,15.000,10.000,
862.770,618.889,372.814,288.001,24.000,15.000,10.000,
941.369,623.655,411.418,287.805,27.000,15.000,10.000,
1018.042,628.497,450.218,287.723,30.000,15.000,10.000,
1092.852,633.675,488.870,287.954,33.000,15.000,10.000,
1166.975,638.306,527.445,287.894,36.000,15.000,10.000,
1241.500,642.893,566.206,287.664,39.000,15.000,10.000,
1315.811,647.210,604.870,287.452,42.000,15.000,10.000,
1388.326,651.685,643.143,287.432,45.000,15.000,10.000,
1459.393,656.015,681.386,287.268,48.000,15.000,10.000,
1529.759,660.861,720.042,287.448,51.000,15.000,10.000,
192.833,667.065,61.840,328.524,0.000,18.000,10.000,
281.925,671.328,100.957,327.989,3.000,18.000,10.000,
368.288,675.677,139.822,327.683,6.000,18.000,10.000,
452.897,680.199,178.359,327.583,9.000,18.000,10.000,
536.562,684.961,217.593,327.450,12.000,18.000,10.000,
618.830,689.705,256.687,327.474,15.000,18.000,10.000,
700.176,694.213,295.649,327.346,18.000,18.000,10.000,
